0.1,0.1,5209.729623357621,0.09570957095709572,0.0,0.06930693069306931,0.7821782178217822,0.0,0.006600660066006601,0.0
0.1,0.5,5304.298829135127,0.166028848984398,0.0,0.0073594347954077126,0.8048277892257875,0.0,0.0038269060936120106,0.0032381513099793936
0.1,1.0,5418.998894481938,0.22844733984799132,0.0,0.0007600434310532031,0.7418023887079261,0.0,0.002062975027144408,0.0018458197611292075
0.1,1.5,5554.988047820744,0.32426402568427926,0.0,0.00016324753768297328,0.629156010230179,0.0,0.0021222179898786526,0.002448713065244599
0.1,2.0,5689.795102308835,0.4298897626485691,0.0,3.590793206219254e-05,0.5056554992997954,0.0,0.0013285934863011238,0.0030162662932241733
0.1,2.5,5790.373202390806,0.6565056688400681,0.0,2.0764981934465717e-05,0.27729556875285516,0.0,0.0014327837534781345,0.01609286099921093
3.4,0.1,164.33810853673899,0.06153846153846154,0.0,0.041758241758241756,0.8263736263736263,0.0,0.004395604395604396,0.002197802197802198
3.4,0.5,167.96415580375196,0.12381141045958796,0.0,0.0011885895404120444,0.8593502377179081,0.0,0.003961965134706815,0.0003961965134706815
3.4,1.0,172.97739327920164,0.19381614442830464,0.0,6.917064397869545e-05,0.7838417375665767,0.0,0.001729266099467386,0.0007608770837656499
3.4,1.5,177.0617065678198,0.29358213873784805,0.0,4.119294776734223e-05,0.6494892074476849,0.0,0.0009474377986488713,0.001812489701763058
3.4,2.0,181.82120319339262,0.3976585139677756,0.0,2.318303002202388e-05,0.5342065607974963,0.0,0.001344615741277385,0.0024342181523125074
3.4,2.5,186.3508086727476,0.6359093391589296,0.0,0.0,0.2955761878754779,0.0,0.0013926815947569635,0.014172583287820863
6.7,0.1,99.52063514418211,0.04229195088676671,0.0,0.045020463847203276,0.8608458390177354,0.0,0.004092769440654843,0.0
6.7,0.5,102.57568537582377,0.08184310142279076,0.0,0.0003915937867119175,0.9054953661401905,0.0,0.0027411565069834225,0.0003915937867119175
6.7,1.0,106.01711776655782,0.1410613886730356,0.0,4.5710106504548156e-05,0.8352607761576084,0.0,0.0012341728756228001,0.0007770718105773186
6.7,1.5,109.31161850076442,0.22844697351193474,0.0,2.5178769261758485e-05,0.7171668848826669,0.0,0.0007553630778527545,0.0011330446167791318
6.7,2.0,112.93998160432423,0.35202106732660704,0.0,1.5863950758296846e-05,0.5710546354464116,0.0,0.000824925439431436,0.0022526810076781523
6.7,2.5,116.15182585707187,0.6149005278116119,0.0,0.0,0.31658987802079475,0.0,0.0006884499285071228,0.01231266218291585
10.1,0.1,81.77397216807209,0.016159695817490494,0.0,0.04467680608365019,0.908745247148289,0.0,0.0009505703422053232,0.0
10.1,0.5,84.3189920631553,0.045057863782963385,0.0,0.00018971732119142478,0.9438436729273383,0.0,0.0018023145513185355,0.00018971732119142478
10.1,1.0,87.52750481180124,0.08825625190865596,0.0,6.786332326694038e-05,0.8858538902650063,0.0,0.0007464965559363442,0.0007804282175698144
10.1,1.5,90.7473455000724,0.16654940376323718,0.0,3.6080893362919665e-05,0.7767314318702531,0.0,0.00046905161371795564,0.0011365481409319695
10.1,2.0,93.78707813239632,0.3012330606763521,0.0,0.0,0.6130509095348553,0.0,0.0004517152972774997,0.0023806617018679037
10.1,2.5,97.33790248184894,0.586532104382997,0.0,0.0,0.3378381882057066,0.0,0.00035001750087504374,0.01203671294675845
13.4,0.1,74.37827158794637,0.01300578034682081,0.0,0.046242774566473986,0.9125722543352601,0.0,0.000722543352601156,0.0
13.4,0.5,76.95528335287638,0.026117453921349152,0.0,0.00022386389075442132,0.9632117006193568,0.0,0.0008208342660995448,0.00022386389075442132
13.4,1.0,80.09092175901927,0.06153887014953122,0.0,0.0,0.9108655812594619,0.0,0.0006108735491753207,0.0004249555124697883
13.4,1.5,83.26481401947474,0.11806615776081425,0.0,0.0,0.8210105416212287,0.0,0.0003344238458742276,0.0007851690294438386
13.4,2.0,86.37131206220506,0.2526272980192437,0.0,0.0,0.655313288536015,0.0,0.000258801563900879,0.0024401290310654307
13.4,2.5,89.62556980138335,0.5623908382575956,0.0,0.0,0.3551900852376719,0.0,0.0002457773361920201,0.012801338702086492
16.7,0.1,70.58377636435857,0.005871990604815032,0.0,0.02701115678214915,0.91015854374633,0.0,0.0005871990604815032,0.0
16.7,0.5,73.29912701566379,0.008440204091264666,0.0,0.0,0.9881917477799903,0.0,0.0007400869024702032,0.000747116221760965
16.7,1.0,76.43615711217204,0.018696,0.0,0.0,0.971339,0.0,0.0009,0.002348
16.7,1.5,79.585190938513,0.030246,0.0,0.0,0.912165,0.0,0.001051,0.005441
16.7,2.0,82.70874161161257,0.046785,0.0,0.0,0.811352,1e-06,0.001135,0.012861
16.7,2.5,85.85788082180007,0.077024,0.0,0.0,0.733953,0.0,0.001266,0.037781
20.0,0.1,68.66197463974167,0.001308376539051134,0.0,0.0,0.9983010633000381,0.0,6.83480281593876e-05,0.00011716804827323589
20.0,0.5,71.17640824176074,0.00638,0.0,0.0,0.991053,2.4e-05,0.00055,0.000666
20.0,1.0,74.30989146156135,0.014287,0.0,0.0,0.977679,3.6e-05,0.000747,0.001987
20.0,1.5,77.42631446274117,0.023564,0.0,0.0,0.927211,4.9e-05,0.000769,0.004599
20.0,2.0,80.59196173624812,0.036287,0.0,0.0,0.833553,3.9e-05,0.000845,0.010633
20.0,2.5,83.73347772348248,0.060735,0.0,0.0,0.765374,4.5e-05,0.000786,0.032528
23.4,0.1,67.34395622633747,0.0007723563585076732,0.0,0.0,0.9988834413512878,2.518553342959804e-05,7.555660028879412e-05,0.0001343228449578562
23.4,0.5,69.84733268003558,0.00498,0.0,0.0,0.992963,5.8e-05,0.000354,0.000599
23.4,1.0,72.98105299289983,0.011706,0.0,0.0,0.981875,7.5e-05,0.000507,0.001758
23.4,1.5,76.12662194596412,0.019507,0.0,0.0,0.932254,7.2e-05,0.000431,0.003968
23.4,2.0,79.2521654291973,0.029459,0.0,0.0,0.84702,6.5e-05,0.00049,0.009333
23.4,2.5,82.40937773755391,0.049659,0.0,0.0,0.771967,7.6e-05,0.000427,0.029124
26.7,0.1,66.48464633738284,0.0007515496059945382,0.0,0.0,0.9990549821786009,7.4410852078667155e-06,5.9528681662933724e-05,2.9764340831466862e-05
26.7,0.5,68.98637224025828,0.004191,0.0,0.0,0.99423,5.3e-05,0.000308,0.000511
26.7,1.0,72.12618606587593,0.0096,0.0,0.0,0.984512,6e-05,0.00029,0.001616
26.7,1.5,75.21571662813284,0.016049,0.0,0.0,0.940732,7.6e-05,0.000231,0.003572
26.7,2.0,78.3997250478247,0.024084,0.0,0.0,0.862672,5.6e-05,0.000211,0.007818
26.7,2.5,81.50921622191966,0.03872,0.0,0.0,0.775026,5.2e-05,0.000174,0.022609
30.0,0.1,65.86457984066901,0.0005641045823658284,0.0,0.0,0.9992194366825403,5.247484487123985e-05,4.5915489262334866e-05,5.247484487123985e-05
30.0,0.5,68.37221477867313,0.003514,0.0,0.0,0.995243,7.8e-05,0.00018,0.00046
30.0,1.0,71.51372093877715,0.008236,0.0,0.0,0.987039,6.3e-05,0.000178,0.001335
30.0,1.5,74.63729672948233,0.013641,0.0,0.0,0.941295,5.5e-05,0.000109,0.003087
30.0,2.0,77.77955981181049,0.020632,0.0,0.0,0.86728,4.9e-05,9.5e-05,0.007312
30.0,2.5,80.9111764020956,0.033077,0.0,0.0,0.779064,3.3e-05,5.5e-05,0.022218
